"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1806265242550485307","Thu Jun 27 09:56:07 +0000 2024","0","Gimana ya kalau Mutasi Siswa pakai Sistem PPDB juga?! Filter: PTO Zonasi Nilai Rapor Umur Urutan Sekolah Waktu Daftar Gak ada lagi nitip dong bu guru kalau ada bangku kosong nanti ada-lah buat bu guru Cc : @Disdik_DKI","1806265242550485307","","","in","one of your neurons","0","0","0","https://x.com/Upium/status/1806265242550485307","83835932","Upium"
"1806251412596396063","Thu Jun 27 09:04:34 +0000 2024","0","Disuruh daftar aja ke sekolah yg paling deket rumah soalnya emang sistem zonasi. Anaknya bingung ga bisa mindahnya. Mau ga mau turun tangan sat set 10 menit kelar daftar sekolah lain dan masih di zona aman","1806252268716744929","","rosepu_","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/rosepu_/status/1806252268716744929","377892169","rosepu_"
"1799381234159910930","Thu Jun 27 08:59:29 +0000 2024","3","@HotelBrongto @H1m4_W4r1 @Maruahalsiahaa2 @PUTRY_NUSANTARA @_mastito @CakNunTv @DokterTifa @Dennysiregar7 @Miduk17 @msaid_didu @islah_bahrawi @TheCurut007 @3rwin__34 @Adhi_Beka2 @_sekarkinanthi_ @Manoharabohay @AyamSegar3 @KangManto123 @DS_yantie @8_FERRY_8 @ChainsawSimple @Simbok_Dharmi @SimbokeSarah @PickerMe742 @abu_waras @Bams_4GP @Dindik_Jatim @JatimPemprov @nadiemmakarim Sejak sistem zonasi di berlakukan dunia pendidikan amburadul mas bro...","1806250991920287922","","HotelBrongto","in","","0","2","0","https://x.com/Dargomb33306384/status/1806250991920287922","1077474025662668800","Dargomb33306384"
"1806249382288998760","Thu Jun 27 08:54:42 +0000 2024","9","@convomf adekku baik smk sm sma ga keterima semua gara2 zonasi pake prestasi juga kalah. jarak sma ke rumahku itu cuma 1 km an doang pdhl. stress bgt yg buat sistem zonasi. kata adekku malah baru tahun depan sistemnya zonasi dihapus wkwkw","1806249786913558893","","convomf","in","","0","4","0","https://x.com/clouudbread/status/1806249786913558893","1041692323111788545","clouudbread"
"1806247040982425851","Thu Jun 27 08:43:47 +0000 2024","0","yaallah.. dah gila adekku pakai sistem zonasi mau sma sm smk ga ada yg masuk??","1806247040982425851","","","in","","0","0","0","https://x.com/clouudbread/status/1806247040982425851","1041692323111788545","clouudbread"
"1806237199287144521","Thu Jun 27 08:04:41 +0000 2024","2","‍️: hai kak *pose manyun : hai icel aduh ngomong apa ya. aku ga verif ni *gesrek ‍️: yah yg ramune jg kah? : iya 2-2nya ‍️: harusnya pake sistem zonasi ya biar yang asli sini diutamakan : iyaya harusnya gitu wkwkwk : cantik bgt sih ‍️: makasi ya kak https://t.co/Hkqrk5QktQ","1806237199287144521","https://pbs.twimg.com/media/GRELJtyaMAAP8kc.jpg","","in","","0","2","0","https://x.com/tawonvespa/status/1806237199287144521","532979827","tawonvespa"
"1806236320806908204","Thu Jun 27 08:01:11 +0000 2024","0","dzolim betul ini yang bikin sistem zonasi","1806236320806908204","","","in","she/her","0","0","0","https://x.com/michoaoao/status/1806236320806908204","1591027577069522944","michoaoao"
"1805929663526744544","Thu Jun 27 07:42:47 +0000 2024","0","@jenggaala Iya jadi gak keluar biaya deh Astagaaa i'm sorry to hear that adik aku juga pakai sistem zonasi &amp; emang sekarang sistemnya makin ribet :(","1806231690010071247","","jenggaala","in","","0","1","0","https://x.com/jumevile/status/1806231690010071247","1279197499131981824","jumevile"
"1806166242124030325","Thu Jun 27 03:22:43 +0000 2024","0","top 3 sman favorit di kotaku cm nampung 50an kuota prestasi. smoga sistem sprti ini kedepannya lbih baik lg setidaknya kuota zonasi dan kuota prestasi di sama ratakan. -___-","1806166242124030325","","","in","","0","0","0","https://x.com/bestudyO__o/status/1806166242124030325","1718557088442658816","bestudyO__o"
"1806165090770829432","Thu Jun 27 03:18:09 +0000 2024","0","anehhh bngt sistem zonasi pdhl gua udh lulus dan kebetulan waktu itu masuk SMK wtf masalahnya ada orang kkm 70an masuk SMA hitsss and then ternyata zonasi tuhh pure zonasi","1806165090770829432","","","in","he/him","0","0","0","https://x.com/ur_akatalepsi/status/1806165090770829432","1340306164412608517","ur_akatalepsi"
