"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1793875913031180595","Sat May 25 09:26:58 +0000 2024","0","@Muhammad_nsyam @ufuffufff @fsapradana No Sekolah di Jogja membtsi penerimaan pelajar dr luar Jogja. Itu dimulai jauh sblm adanya sistem zonasi. Tujuannya biar subsidi pendidikan diterima warganya sendiri. Btw ipm jogja di atas Jabodetabek ya","1794299107521265975","","kyeongnama","in","Yogyakarta, Indonesia","0","0","0","https://x.com/mocky456/status/1794299107521265975","550647291","mocky456"
"1794268620853542974","Sat May 25 07:56:09 +0000 2024","1","@SimbokeSarah Nopo urunan mawon mbok damel numbas? Muhadjir bikin sistem zonasi yg mnyusahkn anak sklh. Anak sklh SMP di prbatasn Kediri - Mlg rmhny msuk Kab. Kediri kl ditarik grs lurus dkt ke SMP di wil Kab. Malang tp jlnny muter hrs sklh di Kab Mlg. Yg ini mlh nyurh ngutang.","1794276253626949756","","SimbokeSarah","in","Paramaribo, Suriname","0","1","0","https://x.com/otisram/status/1794276253626949756","60516929","otisram"
"1794104239528030250","Fri May 24 20:32:38 +0000 2024","2","sistem zonasi ini ga banget asli bener gue yang dulunya mau masuk salah satu sma jadi gabisa anjr. trs mana banyak lagi temen gue yg katrol nilai waktu smp anjr https://t.co/ErRoPpyVR1","1794104239528030250","https://pbs.twimg.com/media/GOXwSu6XgAA0C8J.jpg","","in","","0","0","0","https://x.com/shadclubs/status/1794104239528030250","1380482000272781315","shadclubs"
"1794020508222251077","Fri May 24 14:59:55 +0000 2024","11","grgr sistem zonasi makin byk deh anak sma yg dititipin wkwkkw good job nadiem makarim emg dasarnya temen lu pejabat semua kan","1794020508222251077","","","in","","2","0","1","https://x.com/hannnefk/status/1794020508222251077","1311975598068174848","hannnefk"
"1794013822807896564","Fri May 24 14:33:21 +0000 2024","0","Bener deh zonasi initu buat ribet pedagang aja blm tentu jg dgn adanya sistem zonasi ini murid sekolah berhenti beli rokok kan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/398PwkDZwP","1794013822807896564","","","in","","0","0","0","https://x.com/rayyanka321/status/1794013822807896564","1645905035568750592","rayyanka321"
"1794013341540876430","Fri May 24 14:31:26 +0000 2024","0","Nek tiap kelurahan ono SMP dan SMA/K Negeri ngono . Sistem Zonasi berlaku ora paman?","1794013341540876430","","","in","Sleman, Indonesia","0","0","0","https://x.com/alfianriskip/status/1794013341540876430","98780074","alfianriskip"
"1794012348610748673","Fri May 24 14:27:29 +0000 2024","0","Makin kesini makin ribet aja nih pasal tembakau yang dirugikan pedagang lagi dengan adanya sistem zonasi ini @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/Ttr6labFLh","1794012348610748673","","","in","","0","0","0","https://x.com/chickywn/status/1794012348610748673","1735117929388363776","chickywn"
"1794006075320184988","Fri May 24 14:02:34 +0000 2024","0","mohon jadi pertimbangan pak apalagi sistem zonasi steril sejauh 200m loh sangat mendiskriminasi pendagang sekali @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/ub8HFhM7VI","1794006075320184988","","","in","Indonesia","0","0","0","https://x.com/forkyeoms/status/1794006075320184988","1153661584641630209","forkyeoms"
"1793492100769849726","Fri May 24 02:29:34 +0000 2024","0","@trusnted @kitiesoftie @tanyakanrl hal ghaibnya nerapin sistem zonasi ","1793831679251132653","","","in","전원우","0","0","0","https://x.com/sc_cherry88/status/1793831679251132653","1774222720865329152","sc_cherry88"
"1793107542182342826","Thu May 23 13:36:58 +0000 2024","0","@jogmfs Bayar ukt sendiri daftarin adek sekolah SD sistem zonasi","1793637246400381346","","jogmfs","in","","0","0","0","https://x.com/dandaniraa/status/1793637246400381346","793309249535352832","dandaniraa"
"1793601182847676431","Thu May 23 13:18:19 +0000 2024","3","@RaniKancana Iya. Ppdb sistem zonasi itu scara teori bagus cm kita blm siap dari segi kualitas &amp; infrastruktur. Jml sekolah masih blm merata. Terlalu dipaksakan akhire semangat berkompetisi anak2 hilang","1793632552152187156","","RaniKancana","in","Sidoarjo, Indonesia","0","1","1","https://x.com/nardie_bonek/status/1793632552152187156","2889370938","nardie_bonek"
"1793628356652814365","Thu May 23 13:01:38 +0000 2024","0","Aneh banget deh padahal cuma jualan rokok ajaloh kok pake sistem zonasi segala @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/B8Ms40Ldyb","1793628356652814365","","","in","","0","0","0","https://x.com/saljuhh/status/1793628356652814365","1762792243952549888","saljuhh"
"1793626807331344582","Thu May 23 12:55:29 +0000 2024","0","Pak sistem zonasi ini memberatkan banget buat para pedagang sebaiknya dipikirkan lagi deh dan dicari solusi lain yg tdk merugikan satu pihak @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/9bL9BS7TS7","1793626807331344582","","","in","","0","0","0","https://x.com/naevyes_/status/1793626807331344582","1751203362228592640","naevyes_"
"1793626318237811183","Thu May 23 12:53:32 +0000 2024","0","Ngapain sih pake sistem zonasi segala pak inikan cuma dagang rokok aja hadehh lagi-lagi pedagang yg dirugikan @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/4cnaOwWoY5","1793626318237811183","","","in","","0","0","0","https://x.com/jiji_jingga/status/1793626318237811183","1760859523018100736","jiji_jingga"
"1793624378883621293","Thu May 23 12:45:50 +0000 2024","0","Batalkan saja pak RPP UU kesehatan ini kenapa harus ada sistem zonasi steril sih pak? byk pedagang kecil yg akan di rugikan. @Jokowi @Kemenperin @KemnakerRI @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/wnKbDHfUgq penjualan-rokok-dalam-rpp-kesehatan-dikaji-ulang","1793624378883621293","","","in","","0","0","0","https://x.com/ginaputri93/status/1793624378883621293","1766125833645907968","ginaputri93"
"1792525168369439009","Thu May 23 12:20:49 +0000 2024","0","@projectm_org peningkatan pendidikan sementara Indonesia malah melakukan sebaliknya. Pada tahun 2019 aja Indonesia justru menghapus sistem UN dan menggantikan sistem PPDB menjadi sebagian besar zonasi. Menurutku ya zonasi ini justru malah menurunkan mutu siswa/i loh dulu siswa/i harus-","1793618083464315238","","AlwiSholakhudin","in","Jombang, Indonesia","0","1","0","https://x.com/AlwiSholakhudin/status/1793618083464315238","1533369036893204481","AlwiSholakhudin"
"1793602436592201799","Thu May 23 11:18:39 +0000 2024","0","PPDB 2024 SMP Pinggiran di Jombang Cemas Muridnya Tak Bakal DIterima Karena Sistem Zonasi SMA Negeri https://t.co/DWpItA0B4m","1793602436592201799","","","in","Jl dr Setiabudi No. 23 Jombang","0","0","0","https://x.com/radarjombang/status/1793602436592201799","1064703018392727552","radarjombang"
"1793553072817684929","Thu May 23 08:02:29 +0000 2024","0","Zonasi dan UKT ini perusak sistem pendidikan. Orang2 mau sekolah menjadi susah!!","1793553072817684929","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/bangepo24/status/1793553072817684929","1611632978349920258","bangepo24"
"1793533643140534576","Thu May 23 06:45:17 +0000 2024","0","Ternyata susah juga nyari sekolah pakai sistem zonasi. Mau ke negeri tetep saja kalah sama org dalam ","1793533643140534576","","","in","","0","0","0","https://x.com/ritaw1ns/status/1793533643140534576","1724555853456719872","ritaw1ns"
"1793213817746600204","Thu May 23 05:28:40 +0000 2024","1","@meisjemetdparel @FauAnwar @anasurbaningrum @nadiemmakarim Itu yg bahan tanda tanya. Jangan kan masalah perkuliahan setiap tahun org tua murid ribut dengan sistem zonasi SMP - SMA aja dia ga bisa merubah kebijakan. Emang presiden ga sama sekali pernah nonton tv apa yahh ???","1793514361044234487","","meisjemetdparel","in","Bogor Selatan, Indonesia","0","1","0","https://x.com/Rien_ajah/status/1793514361044234487","1529337336504655872","Rien_ajah"
"1793490031946211384","Thu May 23 03:51:59 +0000 2024","0","Anggota DPRD Kota Makassar Hamzah Hamid menyoroti kekurangan infrastruktur sekolah yang dapat menghambat implementasi sistem zonasi pendidikan. https://t.co/tkHGDYD2TG","1793490031946211384","","","in","","0","0","0","https://x.com/heralddotID/status/1793490031946211384","1698580133068865536","heralddotID"
"1793309251731165340","Thu May 23 03:47:04 +0000 2024","0","@convomf lagi menyayangkan sistem zonasi yang bikin gue gagal masuk ke kedua sma favorit gue padahal dulu udah susah payah sekolah di smp favorit biar nem gue aman dan bisa masuk ke sma favorit jadi ambis bisa nembus ke ptn fav juga. ","1793488791812133359","","convomf","in","go away, you aren't chuuya!","0","0","0","https://x.com/hfaien/status/1793488791812133359","1556632223809384448","hfaien"
"1793434349263810849","Thu May 23 00:13:22 +0000 2024","0","@studyytaa bener lagi apalagi dr sistem zonasi udah ngawur ","1793435015705186782","","studyytaa","in","","0","0","0","https://x.com/feminihe/status/1793435015705186782","1785643697369141248","feminihe"
"1792947626679136685","Thu May 23 00:01:15 +0000 2024","0","@NenkMonica Sistem Zonasi juga ide dia takut gak ada yg mau jadi ojol","1793431965766701167","","NenkMonica","in","","0","0","0","https://x.com/CNdesooo82912/status/1793431965766701167","1665656667030298624","CNdesooo82912"
"1792847774905667612","Wed May 22 22:59:26 +0000 2024","0","@ideakreasi2 @madHink Memangnya tanpa sistem zonasi siswa titipan nggak ada? Jangan menilai zonasi secara nggak adil gitulah. Misinya bagus agar semua sekolah favorit. Tinggal didukung modal guru dan sarpras merata aja.","1793416409374224463","","ideakreasi2","in","Rajabasa | Bandarlampung","0","1","0","https://x.com/KopBam/status/1793416409374224463","72699754","KopBam"
"1792790208272044047","Wed May 22 17:41:47 +0000 2024","0","@roan_gylberth Dari sistem zonasi dah lawak ini orag. Herannya kok masih disimpen aj. Banyak org yg lbh pinter copot aja ni bocah","1793336467864895628","","roan_gylberth","in","","0","0","0","https://x.com/juragan_baskom/status/1793336467864895628","1080428474265817089","juragan_baskom"
"1792872969536237649","Wed May 22 17:18:14 +0000 2024","0","@chvioly @sbmptnfess Ehhh iya anjir gara2 sistem zonasi gembel itu aku tdk masuk sma favorit. Lebih keselnya lg snbp ttp liat dr sekolah nya??? Wtfff mennnn ga usah ada zonasi aja sekalian","1793330541594661336","","chvioly","in","","0","0","0","https://x.com/NanaZeyenk/status/1793330541594661336","1206114482189000704","NanaZeyenk"
"1792866678507987355","Wed May 22 17:11:48 +0000 2024","0","@sbmptnfess Otak bisnis wkwkwk sumpah ancrit gw msh kesel karena sistem zonasi yg gajelas","1793328923180519737","","sbmptnfess","in","","0","0","0","https://x.com/NanaZeyenk/status/1793328923180519737","1206114482189000704","NanaZeyenk"
"1793300074044559549","Wed May 22 15:38:07 +0000 2024","0","@cutiiemon @loviepooo ini twitter sistem zonasi kah? isinya bekasi semua ","1793305347412947194","","cutiiemon","in","Kingdom of PPE","0","1","0","https://x.com/palmsugaaarrr/status/1793305347412947194","1265077151243464704","palmsugaaarrr"
"1793271026241216720","Wed May 22 14:01:41 +0000 2024","0","@Muhammad_bayu10 Dari awal aja udah ga bener. Sistem Zonasi kan idenya dia.","1793281080566686205","","Muhammad_bayu10","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/FikritheAdvisor/status/1793281080566686205","109105159","FikritheAdvisor"
"1792866678507987355","Wed May 22 11:42:40 +0000 2024","0","@hmwbluest @sbmptnfess Ohh beliau yang merubah sistem tes menjadi sistem zonasi?","1793246094446772307","","hmwbluest","in","25","0","0","0","https://x.com/the__previous/status/1793246094446772307","1706317019631517696","the__previous"
"1793241644101447939","Wed May 22 11:24:59 +0000 2024","0","Angkatan ini memang jadi bahan percobaan trus ya. Dari sd wktu US ada esai nya SMP ada sistem zonasi SMA ada pergantian kurikulum skrng kuliah ada cobaan UKT. Gws Indonesia","1793241644101447939","","","in","she/her!  ","0","0","0","https://x.com/enhytan7_/status/1793241644101447939","1302763181912154113","enhytan7_"
"1792847774905667612","Wed May 22 11:20:44 +0000 2024","14","@madHink Apanya .... itu Muhajir bikin sistem zonasi . Impian anak2 masuk ke sekolah favorit pupus.","1793240572968534359","","madHink","in","Kota Surabaya, Jawa Timur","0","2","0","https://x.com/ideakreasi2/status/1793240572968534359","1285577573884235776","ideakreasi2"
"1793240366487093417","Wed May 22 11:19:54 +0000 2024","0","Yang diubah itu mindset muridnya pak bukan pedagang yg mengalah gak jualan rokok dekat sekolah blm tentu jg dgn adanya sistem zonasi ini murid sekolah berhenti beli rokok @Jokowi @KemenkesRI @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/x8xPeaHLYA","1793240366487093417","","","in","","0","0","0","https://x.com/munversuni/status/1793240366487093417","1746086238749364224","munversuni"
"1792918067028033597","Wed May 22 10:59:14 +0000 2024","0","@Kemdikbud_RI @puspresnas Munculnya dugaan FAKE GPS dalam PPDB SMA Sistem Zonasi. Ingat waktu ngojol di GO-JEK @jokowi @ganjarpranowo @Dennysiregar7 @NajwaShihab #semakinsemrawut","1793235163981529235","","Kemdikdasmen","in","","0","0","0","https://x.com/ReneoPangkep/status/1793235163981529235","1781293826667360256","ReneoPangkep"
"1793194035579920526","Wed May 22 10:49:07 +0000 2024","0","@Kitsunatcha karena di pil 2 nilaiku juga agak di bawah. Tahun ini juga pakai sistem ditambah akreditasi sekolah. Jadinya karena pil 2 itu SMA deket rumah kemungkinan mau zonasi. Masih mikir panjang sih karena Senin depan baru mau ada pengarahan ppdb di sekolah + mau konsultasi sama guru ","1793232619683148280","","SmileyHimaa","in","a sunflower field","0","1","0","https://x.com/SmileyHimaa/status/1793232619683148280","1244919099487969282","SmileyHimaa"
"1793156689824530542","Wed May 22 10:31:07 +0000 2024","1","@burningred30 sistem zonasi itukan jd lahan 'bisnis' baru bagi yg bisa memanfaatkannya..","1793228087125295613","","burningred30","in","Buitenzorg, Jawa Barat","0","1","0","https://x.com/reflection_8_/status/1793228087125295613","870036776739512320","reflection_8_"
"1793156689824530542","Wed May 22 10:06:19 +0000 2024","1","@burningred30 Sistem zonasi aja bisa merubah raport dari kelas 1 ya tergantung sekolah dan gurunya jg sih dan yg penting mantrinya itu jgn samakan sekolah dgn aplikasi ojol dong.. ","1793221848307835032","","burningred30","in","Buitenzorg, Jawa Barat","0","1","0","https://x.com/reflection_8_/status/1793221848307835032","870036776739512320","reflection_8_"
"1793216883761836319","Wed May 22 09:46:36 +0000 2024","0","Resmi Berlaku! Aturan Baru PPDB 2024 Sistem Zonasi Diperketat Kini Tak Boleh Lagi Numpang KK https://t.co/i829L2Aw6V https://t.co/89b1ob3Sif","1793216883761836319","https://pbs.twimg.com/media/GOLJQOabsAALIlz.jpg","","in","Kalimantan Barat","0","0","0","https://x.com/InfoIndoPilihan/status/1793216883761836319","316207760","InfoIndoPilihan"
"1793215810145857929","Wed May 22 09:42:20 +0000 2024","0","Resmi Berlaku! Aturan Baru PPDB 2024 Sistem Zonasi Diperketat Kini Tak Boleh Lagi Numpang KK https://t.co/KbfALkPe2T lewat @tribunnews","1793215810145857929","","","in","Jl Sungai Raya Dalam Kubu Raya","0","0","0","https://x.com/tribunpontianak/status/1793215810145857929","115936810","tribunpontianak"
